city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id,Permit_Portal,Permit_URL,Metro_Population
Aloha,Aloha,OR,Oregon,41067,Washington,45.4920,-122.8725,53362,2823.1,shape,FALSE,FALSE,America/Los_Angeles,2,97078 97003 97007,1840017414,Accela,https://pprmaca.co.washington.or.us/CitizenAccess/Welcome.aspx,53362
Oak Park,Oak Park,IL,Illinois,17031,Cook,41.8872,-87.7899,53315,4380.0,shape,FALSE,TRUE,America/Chicago,2,60301 60302 60304 60303,1840011307,Harris CityView,https://villageview.oak-park.us/CityViewPortal,53315
Minnetonka,Minnetonka,MN,Minnesota,27053,Hennepin,44.9322,-93.4598,53256,763.6,shape,FALSE,TRUE,America/Chicago,3,55345 55343 55305 55391,1840007831,LOGIS,https://epermits.logis.org/default.aspx,53256
Twin Falls,Twin Falls,ID,Idaho,16083,Twin Falls,42.5645,-114.4613,53219,1034.4,shape,FALSE,TRUE,America/Boise,3,83301 83303,1840021301,Cityworks,https://cityworks.tfid.org/permits/template/login.aspx,53219
Edina,Edina,MN,Minnesota,27053,Hennepin,44.8914,-93.3602,53125,1326.9,shape,FALSE,TRUE,America/Chicago,3,55424 55436 55435 55439 55410,1840007822,LOGIS,https://epermits.logis.org/home.aspx?city=ed,53125
Westchester,Westchester,FL,Florida,12086,Miami-Dade,25.7471,-80.3523,53082,2577.0,shape,FALSE,FALSE,America/New_York,2,33174 33144 33165 33155 33199,1840014241,Not Found,N/A,53082
Methuen Town,Methuen Town,MA,Massachusetts,25009,Essex,42.7340,-71.1889,53043,722.3,shape,FALSE,TRUE,America/New_York,3,01844,1840031195,OpenGov,https://methuenma.portal.opengov.com/,53043
Normal,Normal,IL,Illinois,17113,McLean,40.5217,-88.9884,52908,1093.4,shape,FALSE,TRUE,America/Chicago,3,61761 61790,1840009401,Unknown,N/A,52908
Elyria,Elyria,OH,Ohio,39093,Lorain,41.3760,-82.1060,52833,992.3,shape,FALSE,TRUE,America/New_York,3,44035 44036,1840000643,Tyler Technologies,https://esuite.cityofelyria.org/eSuite.Permits/,52833
Grand Island,Grand Island,NE,Nebraska,31079,Hall,40.9218,-98.3586,52761,676.4,shape,FALSE,TRUE,America/Chicago,3,68803 68801,1840000956,Citizenserve,https://www4.citizenserve.com/Portal/PortalController?Action=showHomePage&ctzPagePrefix=Portal_&installationID=459,52761
Novato,Novato,CA,California,06041,Marin,38.0920,-122.5575,52689,743.3,shape,FALSE,TRUE,America/Los_Angeles,3,94949 94945 94947 94998,1840020260,eTRAKiT,https://etrakit3.novato.org/eTRAKiT3/,52689
Paramount,Paramount,CA,California,06037,Los Angeles,33.8977,-118.1651,52546,4292.7,shape,FALSE,TRUE,America/Los_Angeles,2,90723,1840020504,iWorQ,https://paramount.portal.iworq.net/PARAMOUNT/permits/600,52546
Kyle,Kyle,TX,Texas,48209,Hays,29.9932,-97.8852,52439,622.7,shape,FALSE,TRUE,America/Chicago,3,78666 78640,1840020907,Tyler Technologies,https://www.cityofkyle.com/building/page/apply-online-permits-inspections-and-plans,52439
Placentia,Placentia,CA,California,06059,Orange,33.8807,-117.8553,52384,3004.3,shape,FALSE,TRUE,America/Los_Angeles,2,92870 92811 92871,1840020583,SmartGov,https://ci-placentia-ca.smartgovcommunity.com/Public/Home,52384
Wheaton,Wheaton,MD,Maryland,24031,Montgomery,39.0492,-77.0573,52172,2920.3,shape,FALSE,FALSE,America/New_York,2,20906 20902 20915,1840031295,Unknown,https://permittingservices.montgomerycountymd.gov/,52172
Kendale Lakes,Kendale Lakes,FL,Florida,12086,Miami-Dade,25.7081,-80.4078,52141,2493.1,shape,FALSE,FALSE,America/New_York,2,33175 33183,1840029045,Not Found,N/A,52141
Cathedral City,Cathedral City,CA,California,06065,Riverside,33.8362,-116.4642,52047,894.1,shape,FALSE,TRUE,America/Los_Angeles,3,92276 92234 92235,1840019293,Tyler Technologies,https://selfservice.cathedralcity.gov/EnerGovProd/SelfService,52047
Florissant,Florissant,MO,Missouri,29189,St. Louis,38.7996,-90.3269,51915,1597.0,shape,FALSE,TRUE,America/Chicago,3,63033 63031 63032,1840008586,Unknown,https://my.florissantmo.com,51915
Catalina Foothills,Catalina Foothills,AZ,Arizona,04019,Pima,32.3046,-110.8838,51756,477.7,shape,FALSE,FALSE,America/Phoenix,3,85750 85715 85718 85728,1840018110,Accela,https://aca-prod.accela.com/PIMA/Default.aspx,51756
West New York,West New York,NJ,New Jersey,34017,Hudson,40.7857,-74.0094,51683,20091.6,shape,FALSE,TRUE,America/New_York,2,07093,1840001035,Unknown,N/A,51683
Lincoln,Lincoln,CA,California,06061,Placer,38.8774,-121.2937,51629,812.5,shape,FALSE,TRUE,America/Los_Angeles,3,95648,1840020231,Accela,https://aca-prod.accela.com/lincolnca,51629
Dunwoody,Dunwoody,GA,Georgia,13089,DeKalb,33.9418,-84.3122,51563,1532.0,shape,FALSE,TRUE,America/New_York,3,30338 30346 30360 30356 31146,1840022929,CentralSquare,https://www.dunwoodyga.gov/government/departments/community-development/permits-inspections,51563
Levittown,Levittown,NY,New York,36059,Nassau,40.7241,-73.5125,51557,2922.1,shape,FALSE,FALSE,America/New_York,2,11714 11756 11783,1840005270,OpenGov,https://hempsteadny.portal.opengov.com/,51557
Palm Desert,Palm Desert,CA,California,06065,Riverside,33.7378,-116.3695,51551,743.3,shape,FALSE,TRUE,America/Los_Angeles,3,92260 92211 92255,1840020555,Clariti,https://www.palmdesert.gov/our-city/departments/palm-desert-permit-center/building-safety-permits,51551
Mooresville,Mooresville,NC,North Carolina,37097,Iredell,35.5847,-80.8266,51447,725.9,shape,FALSE,TRUE,America/New_York,3,28117 28115,1840016215,CitizenServe,https://www2.citizenserve.com/CAP/?installationid=188,51447
Little Elm,Little Elm,TX,Texas,48121,Denton,33.1858,-96.9295,51426,1072.2,shape,FALSE,TRUE,America/Chicago,3,75068 76227,1840020640,MyGov,https://public.mygov.us/little_elm_tx,51426
Glendora,Glendora,CA,California,06037,Los Angeles,34.1449,-117.8467,51350,1016.2,shape,FALSE,TRUE,America/Los_Angeles,3,91740 91741,1840020484,Tyler Technologies,https://www.cityofglendora.gov/Services/Civic-Access,51350
Burien,Burien,WA,Washington,53033,King,47.4762,-122.3394,51331,1974.2,shape,FALSE,TRUE,America/Los_Angeles,3,98146 98148 98168 98166 98062,1840018420,MyBuildingPermit,https://mybuildingpermit.com/,51331
Aliso Viejo,Aliso Viejo,CA,California,06059,Orange,33.5792,-117.7289,51320,2861.1,shape,FALSE,TRUE,America/Los_Angeles,2,92656,1840019321,Unknown,N/A,51320
Summerville,Summerville,SC,South Carolina,45035,Dorchester,33.0016,-80.1799,51262,875.8,shape,FALSE,TRUE,America/New_York,3,29485 29486 29483 29484,1840016886,CitizenServe,https://www.citizenserve.com/Portal/PortalController?Action=showHomePage&ctzPagePrefix=Portal_&installationID=301,51262
Collierville,Collierville,TN,Tennessee,47157,Shelby,35.0470,-89.6987,51212,538.7,shape,FALSE,TRUE,America/Chicago,3,38017 38139 38027,1840016403,SmartGov,https://twn-collierville-tn.smartgovcommunity.com/,51212
Tamiami,Tamiami,FL,Florida,12086,Miami-Dade,25.7556,-80.4016,51201,2832.7,shape,FALSE,FALSE,America/New_York,2,33175 33182 33184 33265,1840029085,Unknown,N/A,51201
Wake Forest,Wake Forest,NC,North Carolina,37183,Wake,35.9632,-78.5140,51199,994.6,shape,FALSE,TRUE,America/New_York,3,27587 27588,1840016199,Tyler Technologies,https://eutil.wakeforestnc.gov/eSuite.permits/,51199
Hoffman Estates,Hoffman Estates,IL,Illinois,17031,Cook,42.0640,-88.1468,51186,962.4,shape,FALSE,TRUE,America/Chicago,3,60192 60169 60120 60094 60159,1840011263,eTRAKiT,https://hfm-trk.aspgov.com/eTRAKiT/,51186
Westfield,Westfield,IN,Indiana,18057,Hamilton,40.0341,-86.1529,51109,604.5,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46033 46074,1840010500,CivicPlus,https://weconnect.westfield.in.gov/permits/,51109
Columbus,Columbus,IN,Indiana,18005,Bartholomew,39.2093,-85.9183,51104,688.3,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,47203 47201 47202,1840013714,Accela,https://portal.columbus.gov/Permits/Login.aspx,51104
Troy,Troy,NY,New York,36083,Rensselaer,42.7354,-73.6751,51054,1903.2,shape,FALSE,TRUE,America/New_York,3,12182 12180 12181,1840003087,BS&A Software,https://www.bsaonline.com/CD_PermitAjaxApplication/ApplyForPermit,51054
Country Club,Country Club,FL,Florida,12086,Miami-Dade,25.9407,-80.3102,51000,4713.6,shape,FALSE,FALSE,America/New_York,2,33015 33017,1840029029,Unknown,N/A,51000
Burleson,Burleson,TX,Texas,48251,Johnson,32.5170,-97.3344,50981,674.6,shape,FALSE,TRUE,America/Chicago,3,76028 76097,1840019467,Central Square (eTRAKiT),https://etrakit.burlesontx.com/,50981
East Honolulu,East Honolulu,HI,Hawaii,15003,Honolulu,21.2975,-157.7211,50961,855.3,shape,FALSE,TRUE,Pacific/Honolulu,3,96821 96825 96824,1840039181,Clariti/Speridian,https://honolulu.my.site.com/s/,50961
Levittown,Levittown,PA,Pennsylvania,42017,Bucks,40.1533,-74.8531,50930,1909.1,shape,FALSE,FALSE,America/New_York,3,19054 19055 19056 19057 19058,1840005408,BS&A Software,https://www.fallstwp.com/departments/code-enforcement-zoning/documents-forms-permits/,50930
Mishawaka,Mishawaka,IN,Indiana,18141,St. Joseph,41.6742,-86.1666,50907,1086.0,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46544 46545 46530 46546,1840014695,Not Found,N/A,50907
Grapevine,Grapevine,TX,Texas,48439,Tarrant,32.9343,-97.0742,50875,610.7,shape,FALSE,TRUE,America/Chicago,3,75261 76051 76099,1840020697,MyGov,https://public.mygov.us/tx_grapevine/lookup,50875
Cuyahoga Falls,Cuyahoga Falls,OH,Ohio,39153,Summit,41.1641,-81.5207,50864,761.3,shape,FALSE,TRUE,America/New_York,3,44221 44223 44264 44313 44222,1840000795,BS&A Software,https://bsaonline.com/Contractors/?uid=2316,50864
Delano,Delano,CA,California,06029,Kern,35.7662,-119.2635,50835,1333.7,shape,FALSE,TRUE,America/Los_Angeles,3,93215,1840019151,SmartGov,https://ci-delano-ca.smartgovcommunity.com/,50835
Enid,Enid,OK,Oklahoma,40047,Garfield,36.4063,-97.8700,50821,265.4,shape,FALSE,TRUE,America/Chicago,3,73701 73703 73705 73702 73706,1840020373,Not Found,N/A,50821
El Dorado Hills,El Dorado Hills,CA,California,06017,El Dorado,38.6750,-121.0490,50553,402.8,shape,FALSE,FALSE,America/Los_Angeles,3,95762 95682,1840017565,Central Square (eTRAKiT),https://edc-trk.aspgov.com/etrakit/,50553
Rosemead,Rosemead,CA,California,06037,Los Angeles,34.0689,-118.0823,50340,3765.6,shape,FALSE,TRUE,America/Los_Angeles,2,91770 91771 91772,1840020495,Not Found,N/A,50340
McLean,McLean,VA,Virginia,51059,Fairfax,38.9436,-77.1943,50232,782.1,shape,FALSE,FALSE,America/New_York,3,22046 22101 22043 22102 22067 22103 22106 22107 22108 22109,1840006018,Accela,https://plus.fairfaxcounty.gov/,50232
Lakewood,Lakewood,OH,Ohio,39035,Cuyahoga,41.4822,-81.8008,50229,3499.0,shape,FALSE,TRUE,America/New_York,2,44107,1840000608,CitizenServe,https://www.citizenserve.com/Portal/PortalController?Action=showHomePage&ctzPagePrefix=Portal_&installationID=279,50229
Jeffersonville,Jeffersonville,IN,Indiana,18019,Clark,38.3376,-85.7026,50176,568.5,shape,FALSE,TRUE,America/Kentucky/Louisville,3,47130 47131 47132 47133 47134 47144 47190 47199,1840008642,GeoPermits,https://permitting.schneidergis.com/jurisdiction/9738851c-e9d8-49d0-995f-bed3756990e4,50176
Draper,Draper,UT,Utah,49035,Salt Lake,40.4957,-111.8605,50159,683.2,shape,FALSE,TRUE,America/Denver,3,84020,1840018747,OnLAMA,https://draper.onlama.com/,50159
Covina,Covina,CA,California,06037,Los Angeles,34.0903,-117.8818,50143,2752.0,shape,FALSE,TRUE,America/Los_Angeles,2,91724 91722 91723,1840019241,Clariti,https://covinaca.gov/city-departments/community-development/building-safety/building-safety-apply-for-a-permit/,50143
Murray,Murray,UT,Utah,49035,Salt Lake,40.6498,-111.8874,49904,1567.0,shape,FALSE,TRUE,America/Denver,3,84117 84123 84121 84107 84157,1840020159,eProcess 360,https://murray.ut.eprocess360.com/,49904
Downers Grove,Downers Grove,IL,Illinois,17043,DuPage,41.7949,-88.0172,49867,1314.1,shape,FALSE,TRUE,America/Chicago,3,60515 60516,1840011404,CityView,https://cvportal.downers.us/,49867
Rockwall,Rockwall,TX,Texas,48397,Rockwall,32.9169,-96.4374,49605,647.3,shape,FALSE,TRUE,America/Chicago,3,75032 75087,1840020717,CityWorks,https://cityworks.rockwall.com/PublicAccess/template/login.aspx,49605
Chesterfield,Chesterfield,MO,Missouri,29189,St. Louis,38.6589,-90.5803,49591,601.4,shape,FALSE,TRUE,America/Chicago,3,63017 63005 63006,1840007446,Accela,https://aca-prod.accela.com/CHESTERFIELD/,49591
St. Louis Park,St. Louis Park,MN,Minnesota,27053,Hennepin,44.9488,-93.3649,49541,1800.5,shape,FALSE,TRUE,America/Chicago,3,55426 55416,1840008935,LOGIS,https://epermits.logis.org/home.aspx?city=sl,49541
Florin,Florin,CA,California,06067,Sacramento,38.4832,-121.4043,49536,2201.6,shape,FALSE,FALSE,America/Los_Angeles,2,95823 95828,1840017581,Accela,https://aca-prod.accela.com/SACRAMENTO/Default.aspx,49536
Cypress,Cypress,CA,California,06059,Orange,33.8171,-118.0386,49531,2891.4,shape,FALSE,TRUE,America/Los_Angeles,2,90630,1840019327,OpenGov,https://cypressca.portal.opengov.com/,49531
Eagle Mountain,Eagle Mountain,UT,Utah,49049,Utah,40.3137,-112.0114,49514,374.8,shape,FALSE,TRUE,America/Denver,3,84013 84005,1840018757,OpenGov,https://eaglemountainut.portal.opengov.com/,49514
North Bethesda,North Bethesda,MD,Maryland,24031,Montgomery,39.0393,-77.1191,49498,2152.2,shape,FALSE,FALSE,America/New_York,2,20895 20896 20814 20817 20851 20852,1840031494,Unknown,https://permittingservices.montgomerycountymd.gov/,49498
Azusa,Azusa,CA,California,06037,Los Angeles,34.1386,-117.9124,49318,1970.9,shape,FALSE,TRUE,America/Los_Angeles,3,91702 91010,1840019226,Unknown,https://www.azusaca.gov/117/Building-Permits,49318
Lawrence,Lawrence,IN,Indiana,18097,Marion,39.8674,-85.9904,49284,944.1,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46216 46226 46235 46236 46249,1840008434,Citizenserve,https://www.citizenserve.com/Portal/?installationid=325,49284
Coral Gables,Coral Gables,FL,Florida,12086,Miami-Dade,25.7037,-80.2715,49243,1470.8,shape,FALSE,TRUE,America/New_York,3,33146 33143 33134 33158 33156 33114 33206 33234,1840015147,Tyler Technologies,https://edenweb.coralgables.com/,49243
Everett,Everett,MA,Massachusetts,25017,Middlesex,42.4064,-71.0545,49236,5563.9,shape,FALSE,TRUE,America/New_York,2,02149,1840000425,Unknown,https://cityofeverett.com/city-hall/departments/isd-online-permitting/online-permitting/,49236
Bedford,Bedford,TX,Texas,48439,Tarrant,32.8464,-97.1350,49191,1893.6,shape,FALSE,TRUE,America/Chicago,3,76022 76021 75064 76095,1840019424,OpenGov,https://bedfordtx.portal.opengov.com/,49191
Antelope,Antelope,CA,California,06067,Sacramento,38.7153,-121.3610,49080,2772.0,shape,FALSE,FALSE,America/Los_Angeles,2,95843,1840022490,Unknown,N/A,49080
Dublin,Dublin,OH,Ohio,39049,Franklin,40.1112,-83.1454,49031,767.0,shape,FALSE,TRUE,America/New_York,3,43017 43016,1840008389,Accela,https://aca-prod.accela.com/dublinoh/default.aspx,49031
Portage,Portage,MI,Michigan,26077,Kalamazoo,42.2000,-85.5906,49015,587.3,shape,FALSE,TRUE,America/Detroit,3,49002 49024 49081,1840003183,BS&A,https://bsaonline.com/CD_PermitAjaxApplication/ApplyForPermit?applicationGuid=0d780722-2bb7-4190-94d4-98976efd4c39&propertyGuid=0&projectGuid=0&uid=235,49015
Biloxi,Biloxi,MS,Mississippi,28047,Harrison,30.4426,-88.9514,49011,440.7,shape,FALSE,TRUE,America/Chicago,3,39531 39530 39532 39534 39533 39535,1840013948,Unknown,N/A,49011
Titusville,Titusville,FL,Florida,12009,Brevard,28.5727,-80.8193,49004,649.1,shape,FALSE,TRUE,America/New_York,3,32796 32780 32781,1840015962,BS&A,https://bsaonline.com/CD_PermitAjaxApplication/ApplyForPermit?applicationGuid=1d13cf48-8123-4434-be75-1a9a41f98269&uid=2751,49004
Euclid,Euclid,OH,Ohio,39035,Cuyahoga,41.5903,-81.5188,48991,1775.3,shape,FALSE,TRUE,America/New_York,3,44132 44119 44117 44123,1840000600,Unknown,https://www.cityofeuclid.gov/allformsandpermits,48991
Ceres,Ceres,CA,California,06099,Stanislaus,37.5952,-120.9620,48918,1988.4,shape,FALSE,TRUE,America/Los_Angeles,3,95358 95351 95307,1840018910,GOGov,https://www.ceres.gov/275/Permit-License-Center,48918
University,University,FL,Florida,12057,Hillsborough,28.0771,-82.4335,48868,2981.6,shape,FALSE,TRUE,America/New_York,2,33549 33613 33612 33559,1840073852,Citizenserve,https://www.ehs.ufl.edu/apply-for-a-building-permit/,48868
Stillwater,Stillwater,OK,Oklahoma,40119,Payne,36.1317,-97.0742,48818,632.7,shape,FALSE,TRUE,America/Chicago,3,74078 74077 74075 74074 74076,1840021675,eTRAKiT,https://trakit.stillwater.org/etrakit/Search/permit.aspx,48818
Leesburg,Leesburg,VA,Virginia,51107,Loudoun,39.1057,-77.5544,48788,1497.4,shape,FALSE,TRUE,America/New_York,3,20175 20176 20177 20178,1840005872,eTRAKiT,https://lee.csqrcloud.com/community-etrakit/,48788
Bothell,Bothell,WA,Washington,53033,King,47.7735,-122.2044,48610,1376.5,shape,FALSE,TRUE,America/Los_Angeles,3,98021 98011 98041,1840018419,MyBuildingPermit,https://mybuildingpermit.com,48610
Tuckahoe,Tuckahoe,VA,Virginia,51087,Henrico,37.5878,-77.5858,48610,918.2,shape,FALSE,FALSE,America/New_York,3,23229 23238 23255 23288,1840006395,Computronix,https://build.henrico.us,48610
Cedar Hill,Cedar Hill,TX,Texas,48113,Dallas,32.5810,-96.9591,48547,523.7,shape,FALSE,TRUE,America/Chicago,3,75104 75106,1840019433,Tyler Technologies,https://cedarhilltx-energovpub.tylerhost.net,48547
Poway,Poway,CA,California,06073,San Diego,32.9871,-117.0201,48515,479.3,shape,FALSE,TRUE,America/Los_Angeles,3,92064 92074,1840020624,CivicPlus,https://ca-poway.civicplus.com,48515
Cerritos,Cerritos,CA,California,06037,Los Angeles,33.8678,-118.0686,48340,2138.7,shape,FALSE,TRUE,America/Los_Angeles,2,90703,1840019215,CIVICS,https://permits.cerritos.gov,48340
Hilo,Hilo,HI,Hawaii,15001,Hawaii,19.6883,-155.0863,48223,347.3,shape,FALSE,FALSE,Pacific/Honolulu,3,96720,1840023193,Tyler Technologies,https://epic.hawaiicounty.gov,48223
Niagara Falls,Niagara Falls,NY,New York,36063,Niagara,43.0921,-79.0147,48198,1321.5,shape,FALSE,TRUE,America/Toronto,3,14303 14302 14301 14305 14304,1840000371,Unknown,N/A,48198
Fort Pierce,Fort Pierce,FL,Florida,12111,St. Lucie,27.4255,-80.3431,48094,751.9,shape,FALSE,TRUE,America/New_York,3,34949 34947 34982 34981 34950 34948 34954 34979,1840014178,ASPGov,https://ftp-egov.aspgov.com/Click2GovBP/index.html,48094
San Luis Obispo,San Luis Obispo,CA,California,06079,San Luis Obispo,35.2669,-120.6690,48039,1359.8,shape,FALSE,TRUE,America/Los_Angeles,3,93401 93405 93403 93406,1840021734,Tyler Technologies,https://www.slocounty.ca.gov/departments/planning-building/forms-documents/permitslo,48039
Minot,Minot,ND,North Dakota,38101,Ward,48.2375,-101.2780,47922,668.0,shape,FALSE,TRUE,America/Chicago,3,58707 58703 58701 58702,1840000053,Trimble,https://cityworks.minotnd.org/Portal/,47922
North Highlands,North Highlands,CA,California,06067,Sacramento,38.6713,-121.3721,47900,2099.7,shape,FALSE,FALSE,America/Los_Angeles,2,95660 95841,1840018841,Accela,https://aca-prod.accela.com/SACCO/Default.aspx,47900
Ocoee,Ocoee,FL,Florida,12095,Orange,28.5796,-81.5332,47885,1178.0,shape,FALSE,TRUE,America/New_York,3,34761,1840015098,Unknown,https://permits.ocoee.org/citizenportal/,47885
Roswell,Roswell,NM,New Mexico,35005,Chaves,33.3730,-104.5294,47823,621.4,shape,FALSE,TRUE,America/Denver,3,88203 88201,1840020549,CloudPermit,https://www.roswell-nm.gov/1390/Residential-Permits,47823
Wilson,Wilson,NC,North Carolina,37195,Wilson,35.7311,-77.9284,47740,583.9,shape,FALSE,TRUE,America/New_York,3,27896 27893 27894 27895,1840015383,Trimble,https://wcemployeespace.wilson-co.com/eSuite.Permits/,47740
Wauwatosa,Wauwatosa,WI,Wisconsin,55079,Milwaukee,43.0616,-88.0347,47718,1392.9,shape,FALSE,TRUE,America/Chicago,3,53213 53225 53226 53222,1840003033,Wisconsin DSPS,https://esla.wi.gov,47718
Glenview,Glenview,IL,Illinois,17031,Cook,42.0825,-87.8214,47682,1272.4,shape,FALSE,TRUE,America/Chicago,3,60025 60026,1840011280,OnLama,https://glenview.onlama.com/,47682
Middletown,Middletown,CT,Connecticut,09130,Lower Connecticut River Valley,41.5476,-72.6549,47646,448.5,shape,FALSE,TRUE,America/New_York,3,06457 06459,1840004844,CitizenServe,https://www2.citizenserve.com/Portal/PortalController?Action=showHomePage&ctzPagePrefix=Portal_&installationID=114,47646
Oro Valley,Oro Valley,AZ,Arizona,04019,Pima,32.4208,-110.9767,47595,523.2,shape,FALSE,TRUE,America/Phoenix,3,85755 85704 85742 85737,1840023058,SmartGov,https://twn-orovalley-az.smartgovcommunity.com/,47595
Brea,Brea,CA,California,06059,Orange,33.9254,-117.8655,47337,1445.0,shape,FALSE,TRUE,America/Los_Angeles,3,92821 92823 92822,1840019323,Accela,https://aca-prod.accela.com/BREA/CommunityView,47337
Rancho Santa Margarita,Rancho Santa Margarita,CA,California,06059,Orange,33.6318,-117.5988,47257,1411.4,shape,FALSE,TRUE,America/Los_Angeles,3,92679 92688,1840020584,Unknown,https://www.cityofrsm.org/206/Permit-Process,47257
Roseville,Roseville,MI,Michigan,26099,Macomb,42.5074,-82.9369,47240,1854.3,shape,FALSE,TRUE,America/Detroit,3,48066,1840003092,BS&A,https://www.bsaonline.com/CD_PermitAjaxApplication/ApplyForPermit?applicationGuid=073f4b46-c668-4d7f-b092-1b82a509fd9b&propertyGuid=0&projectGuid=0&uid=327,47240
Mentor,Mentor,OH,Ohio,39085,Lake,41.6893,-81.3362,47215,655.8,shape,FALSE,TRUE,America/New_York,3,44060 44061,1840000539,OpenGov,https://thementorgateway.com,47215
Winter Garden,Winter Garden,FL,Florida,12095,Orange,28.5421,-81.5967,47182,1111.4,shape,FALSE,TRUE,America/New_York,3,34787,1840015965,BS&A,https://bsaonline.com/DirectUrl/Cd_PermitApplication/3123,47182
Newark,Newark,CA,California,06001,Alameda,37.5201,-122.0307,47145,1307.7,shape,FALSE,TRUE,America/Los_Angeles,3,94560,1840020295,eTRAKiT,https://nwca-trk.aspgov.com/eTRAKiT/,47145
East Providence,East Providence,RI,Rhode Island,44007,Providence,41.8065,-71.3565,46970,1365.2,shape,FALSE,TRUE,America/New_York,3,02915 02914 02916,1840003288,OpenGov,https://eastprovidenceri.portal.opengov.com,46970
Goose Creek,Goose Creek,SC,South Carolina,45015,Berkeley,32.9927,-80.0055,46964,418.0,shape,FALSE,TRUE,America/New_York,3,29486 29445,1840013761,Citizenserve,https://www.citizenserve.com/Portal/PortalController?Action=showHomePage&ctzPagePrefix=Portal_&installationID=301,46964
La Mirada,La Mirada,CA,California,06037,Los Angeles,33.9025,-118.0093,46945,2316.8,shape,FALSE,TRUE,America/Los_Angeles,2,90638 90639 90637,1840020512,Not Found,N/A,46945
Huntsville,Huntsville,TX,Texas,48471,Walker,30.7009,-95.5567,46917,433.6,shape,FALSE,TRUE,America/Chicago,3,77341 77342 77320 77340 77343 77344 77348 77349,1840019565,CityView,https://development.huntsvilletx.gov/portal,46917
Rowland Heights,Rowland Heights,CA,California,06037,Los Angeles,33.9716,-117.8912,46787,1381.4,shape,FALSE,FALSE,America/Los_Angeles,3,91748 91789,1840019211,Unknown,N/A,46787
Beavercreek,Beavercreek,OH,Ohio,39057,Greene,39.7310,-84.0624,46787,679.3,shape,FALSE,TRUE,America/New_York,3,45440 45434 45432 45431 45430 45301 45482,1840007312,SmartGov,https://ci-beavercreek-oh.smartgovcommunity.com/,46787
Los Banos,Los Banos,CA,California,06047,Merced,37.0630,-120.8406,46776,1806.6,shape,FALSE,TRUE,America/Los_Angeles,3,93635,1840020312,Not Found,N/A,46776
Prescott,Prescott,AZ,Arizona,04025,Yavapai,34.5849,-112.4473,46744,366.6,shape,FALSE,TRUE,America/Phoenix,3,86305 86301 86303 86313 86302 86304,1840020436,Unknown,N/A,46744
Gallatin,Gallatin,TN,Tennessee,47165,Sumner,36.3782,-86.4698,46667,511.1,shape,FALSE,TRUE,America/Chicago,3,37066,1840013295,EnerGov,https://www.gallatintn.gov/168/Permits-Inspections,46667
Olive Branch,Olive Branch,MS,Mississippi,28033,DeSoto,34.9610,-89.8469,46538,321.9,shape,FALSE,TRUE,America/Chicago,3,38654,1840014641,eTRAKiT,http://etrakit.obms.us/etrakit/,46538
Attleboro,Attleboro,MA,Massachusetts,25005,Bristol,41.9311,-71.2950,46499,670.4,shape,FALSE,TRUE,America/New_York,3,02703,1840000496,PermitEyes,https://permiteyes.us/attleboro/loginuser.php,46499
Salina,Salina,KS,Kansas,20169,Saline,38.8136,-97.6143,46432,681.9,shape,FALSE,TRUE,America/Chicago,3,67401 67402,1840001647,Unknown,https://salina.govbuilt.com/,46432
Farmington,Farmington,NM,New Mexico,35045,San Juan,36.7555,-108.1823,46339,519.2,shape,FALSE,TRUE,America/Denver,3,87401 87402,1840020349,Not Found,N/A,46339
Whitney,Whitney,NV,Nevada,32003,Clark,36.1008,-115.0379,46268,2623.1,shape,FALSE,FALSE,America/Los_Angeles,2,89122,1840033834,Accela,https://citizenaccess.clarkcountynv.gov/CitizenAccess/Cap/CapHome.aspx?module=Building&TabName=Building,46268
Potomac,Potomac,MD,Maryland,24031,Montgomery,39.0141,-77.1943,46230,709.3,shape,FALSE,FALSE,America/New_York,3,20817 20854 20827 20859,1840005837,Unknown,https://permittingservices.montgomerycountymd.gov/DPS/online/eSearch.aspx,46230
Urbandale,Urbandale,IA,Iowa,19153,Polk,41.6390,-93.7812,46026,788.4,shape,FALSE,TRUE,America/Chicago,3,50323 50322 50334,1840010184,Citizenserve,https://www.citizenserve.com/Portal/PortalController?Action=showHomePage&ctzPagePrefix=Portal_&installationID=291,46026
Strongsville,Strongsville,OH,Ohio,39035,Cuyahoga,41.3128,-81.8313,46022,721.7,shape,FALSE,TRUE,America/New_York,3,44136 44149,1840003415,iWorQ,https://www.strongsville.org/departments/building,46022
Pahrump,Pahrump,NV,Nevada,32023,Nye,36.2235,-115.9974,45811,53.8,shape,FALSE,FALSE,America/Los_Angeles,3,89048 89060 89061 89041,1840018821,Unknown,https://www.nyecountynv.gov/322/Building-Department,45811
Hackensack,Hackensack,NJ,New Jersey,34003,Bergen,40.8891,-74.0462,45768,4216.2,shape,FALSE,TRUE,America/New_York,2,07601 07602,1840003556,Not Found,N/A,45768
